,city_id,city_name,cloudiness_pct,country_cd,date,humidity,city_lat,city_lng,max_temp,wind_speed,date_time
495,1185207,Ishurdi,84,BD,1621361672,69,24.1333,89.0833,85.95,3.09,2021-05-18 18:14:32
496,5321473,Winslow,1,US,1621361672,14,35.0242,-110.6974,77.27,13.8,2021-05-18 18:14:32
497,556268,Ostrovnoy,100,RU,1621361673,66,68.0531,39.5131,61.14,16.67,2021-05-18 18:14:33
498,2064735,Nhulunbuy,75,AU,1621361673,83,-12.2333,136.7667,79.41,14.97,2021-05-18 18:14:33
499,4778626,Petersburg,1,US,1621361458,32,37.2279,-77.4019,81.88,2.42,2021-05-18 18:10:58
500,502738,Rassvet,10,RU,1621361674,92,46.8333,40.75,64.18,2.24,2021-05-18 18:14:34
501,4809537,Huntington,20,US,1621361674,73,38.4193,-82.4452,79.32,1.99,2021-05-18 18:14:34
502,3018794,Fécamp,38,FR,1621361675,79,49.7579,0.3746,60.57,8.16,2021-05-18 18:14:35
503,3979216,Camalú,31,MX,1621361675,65,30.85,-116.0667,69.42,15.37,2021-05-18 18:14:35
504,293842,Kiryat Gat,0,IL,1621361675,74,31.61,34.7642,72.81,7.9,2021-05-18 18:14:35
505,3049100,Kunszentmiklós,28,HU,1621361676,74,47.027,19.1258,61.05,8.99,2021-05-18 18:14:36
506,2016701,Shimanovsk,72,RU,1621361676,57,52.0,127.7,41.68,5.32,2021-05-18 18:14:36
507,1805179,Jiujiang,99,CN,1621361676,92,29.7333,115.9833,64.98,0.04,2021-05-18 18:14:36
508,5557293,Sitka,20,US,1621361406,71,57.0531,-135.33,48.09,10.36,2021-05-18 18:10:06
509,5167350,Powell,20,US,1621361425,46,40.1578,-83.0752,78.8,3.0,2021-05-18 18:10:25
510,3115824,Muros,74,ES,1621361677,75,42.7762,-9.0603,64.09,13.29,2021-05-18 18:14:37
511,5975034,High Prairie,100,CA,1621361678,84,55.4334,-116.4858,43.9,13.67,2021-05-18 18:14:38
512,5059430,Grand Forks,20,US,1621361678,44,47.9417,-97.4337,78.53,19.26,2021-05-18 18:14:38
513,6690296,Saint-Joseph,27,RE,1621361678,78,-21.3667,55.6167,70.21,7.54,2021-05-18 18:14:38
514,3837213,San Juan,91,AR,1621361440,42,-31.5375,-68.5364,82.72,7.14,2021-05-18 18:10:40
515,1337610,Thinadhoo,32,MV,1621361679,69,0.5333,72.9333,84.85,6.98,2021-05-18 18:14:39
516,100926,Umluj,0,SA,1621361679,54,25.0213,37.2685,84.96,6.73,2021-05-18 18:14:39
517,3576994,Cockburn Town,100,TC,1621361680,74,21.4612,-71.1419,80.33,11.52,2021-05-18 18:14:40
518,3372964,Lagoa,100,PT,1621361680,86,39.05,-27.9833,65.39,12.28,2021-05-18 18:14:40
519,1785036,Zhangye,68,CN,1621361681,54,38.9342,100.4517,52.25,4.36,2021-05-18 18:14:41
520,2974733,Sète,86,FR,1621361681,66,43.4018,3.6966,62.64,4.9,2021-05-18 18:14:41
521,3448903,São João da Barra,62,BR,1621361505,66,-21.6403,-41.0511,82.49,14.92,2021-05-18 18:11:45
522,3468720,Buritizeiro,99,BR,1621361659,28,-17.3511,-44.9622,85.35,3.38,2021-05-18 18:14:19
523,2961459,Skibbereen,43,IE,1621361682,79,51.55,-9.2667,49.8,15.52,2021-05-18 18:14:42
524,2635412,Truro,75,GB,1621361683,89,50.2653,-5.0544,53.56,10.07,2021-05-18 18:14:43
525,1516589,Zhezkazgan,28,KZ,1621361683,42,47.8043,67.7144,71.04,20.22,2021-05-18 18:14:43
526,3855065,General Roca,100,AR,1621361683,56,-39.0333,-67.5833,59.4,10.87,2021-05-18 18:14:43
527,2206894,Hokitika,100,NZ,1621361684,86,-42.7167,170.9667,52.36,13.24,2021-05-18 18:14:44
528,1797264,Quzhou,100,CN,1621361684,98,28.9594,118.8686,64.74,2.19,2021-05-18 18:14:44
529,1268008,Kanniyākumāri,8,IN,1621361685,82,8.0833,77.5667,83.05,14.9,2021-05-18 18:14:45
530,1735450,Lumut,20,MY,1621361685,89,4.2323,100.6298,80.62,0.0,2021-05-18 18:14:45
531,3608828,Iralaya,46,HN,1621361685,64,15.0,-83.2333,91.49,10.04,2021-05-18 18:14:45
532,513898,Otradnoye,97,RU,1621361686,99,59.7775,30.8181,62.65,6.29,2021-05-18 18:14:46
533,1502066,Krasnoshchekovo,75,RU,1621361686,81,51.6708,82.7289,58.64,7.34,2021-05-18 18:14:46
534,5225507,Warwick,40,US,1621361686,23,41.7001,-71.4162,82.44,9.22,2021-05-18 18:14:46
535,1650600,Balaipungut,100,ID,1621361687,95,1.05,101.2833,74.57,3.6,2021-05-18 18:14:47
536,3438102,Fuerte Olimpo,23,PY,1621361687,26,-21.0415,-57.8738,94.69,2.39,2021-05-18 18:14:47
537,3470137,Belmonte,100,BR,1621361688,64,-15.8631,-38.8828,79.3,6.55,2021-05-18 18:14:48
538,4033356,Tiarei,80,PF,1621361688,74,-17.5333,-149.3333,82.42,24.02,2021-05-18 18:14:48
539,1624041,Ternate,100,ID,1621361688,83,0.8,127.4,79.75,5.3,2021-05-18 18:14:48
540,3582228,Stann Creek Town,83,BZ,1621361689,72,16.9692,-88.2321,87.76,10.16,2021-05-18 18:14:49
541,521776,Nikol'sk,3,RU,1621361689,56,53.7189,46.0712,66.88,9.13,2021-05-18 18:14:49
542,3462103,Grão Mogol,100,BR,1621361689,28,-16.5594,-42.8897,82.15,0.56,2021-05-18 18:14:49
543,2632287,Dalvik,79,IS,1621361690,66,65.9702,-18.5286,35.53,7.99,2021-05-18 18:14:50
544,1280849,Kashgar,20,CN,1621361690,34,39.4547,75.9797,69.01,10.18,2021-05-18 18:14:50
545,676713,Grinţieş,99,RO,1621361691,97,47.05,25.8667,50.2,6.71,2021-05-18 18:14:51
546,3374333,Praia,0,CV,1621361691,42,14.9215,-23.5087,82.94,19.57,2021-05-18 18:14:51
547,1185239,Sarankhola,86,BD,1621361691,79,22.3082,89.7897,85.23,9.04,2021-05-18 18:14:51
548,3945466,Carhuamayo,99,PE,1621361692,72,-10.9167,-76.0333,42.46,1.23,2021-05-18 18:14:52
549,1501377,Kungurtug,100,RU,1621361692,79,50.5994,97.5228,48.42,8.68,2021-05-18 18:14:52
550,5809333,Salmon Creek,90,US,1621361693,56,45.7107,-122.649,59.54,1.99,2021-05-18 18:14:53
551,3686907,Cerrito,100,CO,1621361558,84,6.8432,-72.694,63.79,0.96,2021-05-18 18:12:38
552,6094407,Oromocto,93,CA,1621361447,49,45.8351,-66.4792,67.91,10.0,2021-05-18 18:10:47
553,2129376,Kushiro,98,JP,1621361693,90,42.975,144.3747,43.48,4.14,2021-05-18 18:14:53
554,2033196,Zhangjiakou,33,CN,1621361694,34,40.81,114.8794,63.64,1.39,2021-05-18 18:14:54
555,3822702,Kantunilkín,68,MX,1621361694,36,21.0917,-87.45,89.44,8.72,2021-05-18 18:14:54
556,486186,Suoyarvi,91,RU,1621361695,95,62.0833,32.35,60.76,2.59,2021-05-18 18:14:55
557,2260401,Djambala,58,CG,1621361695,88,-2.5447,14.7533,70.99,2.1,2021-05-18 18:14:55
558,2418362,Labé,71,GN,1621361696,53,11.3182,-12.2833,78.93,5.46,2021-05-18 18:14:56
559,1529376,Korla,0,CN,1621361696,31,41.7597,86.1469,68.14,3.15,2021-05-18 18:14:56
560,777019,Vardø,75,NO,1621361696,87,70.3705,31.1107,48.18,2.3,2021-05-18 18:14:56
561,3137469,Sørland,93,NO,1621361697,92,67.667,12.6934,44.67,22.01,2021-05-18 18:14:57
562,3985710,Cabo San Lucas,1,MX,1621361665,47,22.8909,-109.9124,93.51,2.3,2021-05-18 18:14:25
563,3183284,Alghero,0,IT,1621361697,45,40.5589,8.3181,66.29,4.61,2021-05-18 18:14:57
564,1244926,Hambantota,99,LK,1621361698,84,6.1241,81.1185,81.34,12.39,2021-05-18 18:14:58
565,2270437,Caldas da Rainha,93,PT,1621361698,79,39.4033,-9.1384,69.58,15.01,2021-05-18 18:14:58
566,2362344,Bobo-Dioulasso,93,BF,1621361454,17,11.1771,-4.2979,101.17,9.31,2021-05-18 18:10:54
567,976361,Middelburg,27,ZA,1621361699,53,-25.7751,29.4648,57.22,4.23,2021-05-18 18:14:59
568,1797929,Qingdao,0,CN,1621361699,74,36.0986,120.3719,60.4,5.46,2021-05-18 18:14:59
569,4013679,Coahuayana Viejo,9,MX,1621361699,48,18.7333,-103.6833,87.28,7.52,2021-05-18 18:14:59
570,3440777,Rocha,22,UY,1621361700,59,-34.4833,-54.3333,60.1,9.26,2021-05-18 18:15:00
571,5914132,Campbell River,75,CA,1621361465,72,50.0163,-125.2446,54.27,6.91,2021-05-18 18:11:05
572,1640972,Katobu,100,ID,1621361700,93,-4.9408,122.5276,75.2,4.76,2021-05-18 18:15:00
573,3408274,Afogados da Ingazeira,1,BR,1621361502,31,-7.7508,-37.6392,90.41,3.04,2021-05-18 18:11:42
574,2654970,Brae,99,GB,1621361701,81,60.3964,-1.353,48.11,15.84,2021-05-18 18:15:01
575,515879,Oktyabr'skiy,39,RU,1621361701,74,54.4815,53.471,63.86,5.7,2021-05-18 18:15:01
576,525426,Sobolevo,100,RU,1621361702,96,54.4299,31.8996,58.64,1.12,2021-05-18 18:15:02
577,1736660,Kota Belud,100,MY,1621361702,90,6.351,116.4305,76.86,3.53,2021-05-18 18:15:02
578,2522430,Adra,99,ES,1621361703,79,36.7496,-3.0206,88.83,5.61,2021-05-18 18:15:03
579,2408399,Jojoima,100,SL,1621361703,83,7.8792,-10.7878,80.89,6.13,2021-05-18 18:15:03
580,3433715,Goya,16,AR,1621361409,33,-29.14,-59.2626,73.45,6.67,2021-05-18 18:10:09
581,546060,Koltubanovskiy,38,RU,1621361704,33,52.9407,52.0269,70.83,4.56,2021-05-18 18:15:04
582,1803331,Linxia Chengguanzhen,100,CN,1621361704,81,35.6003,103.2064,52.02,1.54,2021-05-18 18:15:04
583,3356832,Henties Bay,0,NA,1621361704,71,-22.116,14.2845,63.86,2.08,2021-05-18 18:15:04
584,1181022,Chhor,100,PK,1621361705,61,25.5167,69.7667,80.53,16.87,2021-05-18 18:15:05
585,1526384,Boralday,40,KZ,1621361705,39,43.3578,76.8594,60.66,6.35,2021-05-18 18:15:05
586,5711149,Altamont,1,US,1621361706,36,42.2068,-121.7372,58.39,7.0,2021-05-18 18:15:06
587,1213855,Sibolga,100,ID,1621361706,75,1.7427,98.7792,76.53,3.47,2021-05-18 18:15:06
588,1861084,Izumo,92,JP,1621361706,96,35.3667,132.7667,60.75,6.33,2021-05-18 18:15:06
589,2320831,Ugep,83,NG,1621361707,85,5.8086,8.0812,76.51,5.23,2021-05-18 18:15:07
590,2021799,Konstantinovka,90,RU,1621361707,88,49.6167,127.9833,50.72,2.37,2021-05-18 18:15:07
